Genes	logFC	logCPM	PValue	FDR
16_196	1.27170400792633	8.234048508641	0.00898115883683226	0.0423828239541505
8_268	5.54660015584157	-2.43086953199831	0.00898244714884096	0.0423828239541505
20_116	1.72374816776562	1.44968739194467	0.00898487694932547	0.0423847404737887
97_76	1.06738854177176	3.67771313796391	0.00900647903158085	0.0424770779816395
0_150	0.97483681033944	4.70301213305487	0.00902259594369204	0.0425435101397185
18_219	2.67864572321357	-0.846344783853346	0.00902478004059263	0.0425442309138448
115_3	-1.10434879361924	4.31588613941686	0.00902704105759	0.0425453138954146
474_1	1.28868469432436	2.34049801287944	0.0090307781609919	0.0425533517619742
52_79	-1.12965985747292	4.7214448992897	0.00905093310281589	0.0426387300581374
2869_1	1.39754033626482	1.99824348093239	0.00909464386748338	0.0428350159218438
180_28	0.935221044908666	5.18724766177754	0.00910117503986888	0.0428489525779209
768_1	-1.00096141702025	4.46054461926471	0.00910169443872858	0.0428489525779209
106_101	1.11485015195946	6.49756973584371	0.00910691243547702	0.0428638833620373
4_157	-5.38543222791857	-2.45076388425851	0.00913011431055104	0.0429634338877761
64_4	-1.10092920045063	7.131034951762	0.00914201504991316	0.0430097720620915
71_15	1.13271545064381	5.95127998626014	0.00914829889189847	0.0430296699507778
25_145	3.67209468840432	-2.1807564449707	0.00915317618478205	0.0430429445869466
65_21	1.05313315289604	3.81988234201276	0.00916249884613848	0.0430771129814524
0_152	0.927268996200725	5.14614315210709	0.00917321809826402	0.04311222960178
152_8	1.06700568550928	3.97953082997168	0.00917517693265084	0.04311222960178
34_138	1.13005561213122	3.32756798220469	0.00917772059071537	0.04311222960178
434_2	-1.73962362873962	3.48544488502821	0.00917820156573584	0.04311222960178
129_34	-1.08680084815028	3.65017803407449	0.00919696175557718	0.043190664567391
110_37	2.30404123207656	-1.52842430819782	0.00923828215090412	0.043374987592622
21_242	2.6204233033708	0.61537950416523	0.00924885335026638	0.043414888709397
64_55	0.934104936446476	5.71596190941767	0.00926354852856626	0.0434741259087655
15_63	-1.23479481006982	5.93067435716561	0.0092675856403611	0.0434833291302337
26_264	-1.68761037985881	2.5405397371216	0.00926992447685696	0.0434845617397019
92_32	0.983686909837215	4.345841734675	0.00928663522282629	0.0435531963148448
37_63	1.78898310067395	-0.33704331601573	0.00929633827013502	0.0435804597364428
179_9	0.990885424747341	4.48081321801486	0.00929660988791723	0.0435804597364428
95_18	-1.20659178627767	2.72023487434954	0.00930149742862315	0.0435936145989062
65_9	-1.16642632938216	5.85828257791358	0.00931127520665673	0.0436296776741443
62_46	1.76068021527335	0.0298015639562192	0.00932537877399853	0.0436859893583984
21_151	-0.968827283752145	5.03435460393272	0.0093500007845321	0.0437915398998267
76_53	1.0350218836505	3.99392115327215	0.0093567653245079	0.0438134249322195
300_4	5.4384769184807	-2.50384392973421	0.00936104398499411	0.0438236625538001
33_170	-0.960454949870731	6.01336565900496	0.00937591838238854	0.0438609691300681
12_233	1.64333234022841	0.100882022136667	0.00937675428630684	0.0438609691300681
34_173	-0.933676489138057	5.8023022397887	0.00937906353451514	0.0438609691300681
29_119	-1.05203766645589	6.31391560945095	0.00937931752037352	0.0438609691300681
2_437	-1.44559067780074	1.20691640745887	0.00937948344395202	0.0438609691300681
19_1	-1.00657019716918	7.13189081860156	0.00938734864559909	0.0438879503084984
14_95	1.64513750149968	2.31141353185181	0.00940089691371645	0.0439414831193463
11_111	1.00715587446399	4.76031656533808	0.00940860603149623	0.0439677048928355
5_39	-2.43741396343168	-1.19207279476486	0.00941980628116107	0.044010225866366
801_5	0.956977213211951	5.53159798736287	0.0094278795069873	0.0440381213813223
207_14	1.94139461017657	-0.847957309922799	0.00943168301924104	0.0440460648468235
20_128	0.989703221976046	6.43577325256259	0.00943606172224201	0.0440566903192953
67_50	-0.964099588809351	4.9481589133897	0.00944601263854863	0.0440933217549367
351_3	-1.03813394019117	4.66671088760536	0.00945769772054869	0.0441380300260455
155_24	1.18838900156783	2.76108829728094	0.00950597083040821	0.0443534326226108
209_10	0.99836096320724	6.34914787577308	0.00951212364596406	0.0443722560723201
18_112	-2.22327142864517	-0.812411204527352	0.00952205517623092	0.0444086942031077
108_21	-1.22867331140131	5.50219471453206	0.0095279206639166	0.0444178584270671
159_28	1.10050826604392	3.59840205915795	0.00953084421608993	0.0444178584270671
117_36	-1.10830314901816	7.75061006364069	0.00953241905047133	0.0444178584270671
428_7	-2.00784466023222	1.3499525762997	0.0095325029185804	0.0444178584270671
57_33	1.01278874911812	4.11879652902273	0.00954134780511456	0.0444414606355184
18_115	-1.15675664825244	4.21578738382616	0.00954230015400915	0.0444414606355184
129_40	-1.21658403432061	6.70563050313505	0.00954515294712326	0.0444414606355184
3_263	-1.4931832894834	1.23026762955433	0.00954605544994973	0.0444414606355184
57_78	1.02196038299722	5.20324640411163	0.00955348486970294	0.0444661645768729
75_15	-1.03113647362981	4.44653039694026	0.00955760962260045	0.0444754795701769
59_26	0.987935702994055	4.18565450751132	0.00956808953866667	0.0445143570385103
35_55	-2.150262717671	-1.0156279894394	0.00959079216547328	0.0446100692662309
47_27	0.925698980349979	5.18589617007839	0.00960179087752513	0.0446513121513685
56_36	-1.60561443120616	0.780271804623217	0.00960453532530014	0.0446541603525886
21_207	0.977922495106583	4.59482838664946	0.00963183028857383	0.0447711241442918
83_53	2.11621303387961	-1.11071981931543	0.00964658724330036	0.0448297692058855
10_208	-1.50613147810816	2.23959661642601	0.00965799540894406	0.0448728291571281
159_27	1.03565585043642	8.82478411636804	0.0096621757233247	0.0448822955256234
8_214	2.21189102663488	2.2044775833004	0.00968244558749923	0.0449664795632309
78_36	-1.170052284367	3.41314858696207	0.00968551368714096	0.0449707568559449
103_78	0.943658610571768	6.07261061344719	0.00969913174712658	0.0450240058607195
101_3	1.95592719426267	-0.955554481114904	0.00970180817148988	0.0450264507316321
90_8	-0.923661767798984	5.07146137459169	0.00970666116948226	0.0450299882343266
91_59	-1.44856301265341	1.40014536784737	0.00970687022573333	0.0450299882343266
6_136	-2.45275249234638	-1.42332597491574	0.00971286070863522	0.0450478006072552
5_279	-1.03458236834978	4.47348897524512	0.00972452311372815	0.0450919053834483
39_1	-0.976469504975613	5.83350685704875	0.0097452376440668	0.0451779553906549
357_7	-1.41909772064667	2.61918065681304	0.00974900409289179	0.0451783382136163
28_83	1.61259409201355	1.05305712842965	0.00974963421941016	0.0451783382136163
119_46	1.2976548883012	2.2541217788103	0.00975515621133537	0.0451853831545843
369_8	-0.957227496724665	4.91310322231675	0.00975546921103032	0.0451853831545843
2545_2	1.33116272199593	3.70265194925255	0.0097675859631119	0.0452315029841651
1_118	-0.927870412841051	5.84518328358913	0.00979932514328273	0.0453684494089427
81_103	-1.15070084249308	7.99448846896248	0.00982339163899128	0.0454698205256735
28808	-2.43459153551902	-1.46825444367146	0.0098319388268389	0.0454993280442202
75_29	-1.05102913581962	3.72313234497832	0.00985540461762239	0.0455978461930862
34_148	-1.21103813694841	2.66998052593422	0.00986399628807572	0.0456275181655799
579_3	-2.57775290337839	-1.66774502763568	0.00987775438925851	0.0456810699233869
50_119	1.00860170144323	4.62228757519116	0.00992841635062466	0.0459052274754599
50_38	-0.969265175019037	4.94365105711647	0.00993273111677083	0.0459150415450817
200_3	-1.34389268844548	6.74415867851554	0.00993828948851454	0.045924784465979
954_3	1.23030005850261	2.54418588184642	0.00993922406227179	0.045924784465979
169_47	-1.01358686311377	6.93877790933524	0.00994383747734356	0.0459359673495723
8_308	0.978225062993386	4.4201903732514	0.00994686519917529	0.0459398217412848
188_10	-1.3071417728234	2.56735739829355	0.00995049553248977	0.0459409741065935
112_55	0.964929134504351	5.27282244162411	0.0099515015288429	0.0459409741065935
3_479	1.30739200701586	1.73363179063674	0.00996030911194317	0.045971501619579
50_162	1.17981738088252	2.95345236371212	0.00996251458141729	0.0459715505414817
42_165	-0.956216900556466	5.94517090020836	0.00998755003097734	0.0460731504050847
98_47	2.18430992154216	-1.2382482499082	0.00998893177319119	0.0460731504050847
96_33	2.13595005972588	-1.43856694413258	0.0100111391213559	0.0461654136716864
100_6	-1.02323262444222	6.02698798023227	0.0100209843571095	0.0461914720340702
85_30	0.937699255770457	5.89918801593651	0.0100212007124762	0.0461914720340702
159_32	0.969821798940218	4.57549243860132	0.010113749570517	0.046607807426728
6_420	-0.941343556660265	5.97033663450804	0.010141137138176	0.0467237389703247
125_56	-0.94004505949972	5.57824016204538	0.0101530082451477	0.0467544923428991
37_99	1.45677472395876	3.69574222099848	0.0101540557426394	0.0467544923428991
112_75	-1.06407201568762	8.24689678696927	0.0101545087451825	0.0467544923428991
7_90	-1.07322283907501	4.90726010238459	0.0101704119601371	0.0468174238472687
5_193	-1.08271723240388	3.58584744517006	0.0101839221581742	0.0468693143491451
184_4	0.984228501640702	6.38589159111093	0.0101914835760523	0.0468938100835709
67_28	-1.11026913772592	3.59574530815429	0.0101988451224532	0.0469173755962625
13_267	-1.00327508331369	4.88131218961244	0.010208693801578	0.0469523697132303
37_143	-3.06541628323637	-1.70349425457056	0.0102158069700544	0.0469747699204806
181_3	-3.06541022868627	-1.70349425457056	0.0102212276120335	0.0469893793533892
228_25	1.18138942444244	3.01497206447507	0.0102491178382701	0.0471072576525273
50_76	0.915581697274211	5.40887963325194	0.0102539455876057	0.0471191071374288
62_94	1.48586198773189	2.15283112889305	0.0102676414018713	0.0471716931700359
36_94	-0.986520852771616	5.79515237243177	0.0102751695208424	0.0471959266697467
165_14	1.07311081567651	3.69057019370888	0.0102810403640496	0.0472125390100899
12_185	-0.941780208922989	6.0862990196472	0.0103102979264421	0.0473316936124027
14_5	-1.19278504377015	5.27879071939873	0.0103115071832606	0.0473316936124027
5_22	0.933475250095332	5.70150117178403	0.0103172385933174	0.0473476254025049
32853	0.930920721544745	4.92961295119829	0.0103265003417618	0.0473797480083684
43_21	-1.30598955645456	1.90606058809553	0.0103658519656367	0.0475442291423029
5_235	-1.70568821335733	-0.209847493413798	0.0103668892094962	0.0475442291423029
32558_2	1.40980594905432	1.43533120070646	0.0103720569418271	0.0475575159033645
1_35	1.30395104267659	4.78743041564661	0.0103983175425825	0.0476674898072644
231_4	1.639400105872	0.153285956014522	0.0104204407002097	0.0477584530559938
20_213	0.988685079185592	4.24270999298538	0.0104309835659721	0.0477949398375869
222_15	1.05415528157155	5.52199938528446	0.0104329656212675	0.0477949398375869
6_406	1.4030089387162	1.65620072035441	0.0104447472839902	0.0478291927235807
29_18	0.928759380991554	5.22871861037935	0.0104463087817744	0.0478291927235807
9_108	1.1832729281691	3.20653555233601	0.0104472932303835	0.0478291927235807
3081_1	-1.33593957599083	1.55958511736854	0.010474821539068	0.0479447415069447
1_210	-1.30003717252648	2.09644016394006	0.0104911366858628	0.0480089267829136
28_70	0.914354453651184	5.53894732581375	0.0105570155164877	0.0482998449088763
7_36	5.37722636788799	-2.56158182123949	0.0105754347244144	0.0483678658614227
5_144	5.37722848447513	-2.56158182123949	0.010576501582493	0.0483678658614227
32558_1	1.14973530345255	3.29903213723147	0.0105914432989153	0.0484256232036193
10_88	0.979879389150842	6.58352924136549	0.0106063284315453	0.0484830966823912
1_392	2.00131764345963	-1.19464402534646	0.0106124183102417	0.0485003494453443
24415_7	2.1703393687279	-1.41210669606427	0.0106247773798703	0.048536069026355
0_155	0.956454732017141	4.56005582988041	0.0106248687746879	0.048536069026355
65_5	-0.939877780975675	4.76162565001116	0.0106822233948455	0.0487874332762843
38684	1.10357685191516	5.28108377337452	0.0106919353652845	0.0487958451204984
2_166	0.988865746333149	6.4137917461714	0.010692222480937	0.0487958451204984
104_96	1.37487789874256	1.46193030574635	0.0106924062239494	0.0487958451204984
19_86	0.956424236668554	4.65753338694014	0.0106933840583952	0.0487958451204984
16_128	1.02612426027363	6.83841006536562	0.0106984568197981	0.0488083594185735
197_4	-0.980136831835614	5.82826782218714	0.0107336200648262	0.0489581167808764
66_88	-1.16617666124597	4.36376740103983	0.010743578005737	0.0489853329447138
16_113	-0.994199023948319	4.37519844383009	0.0107442644806882	0.0489853329447138
8_150	-0.940549736228048	5.84273624850814	0.0107528697951205	0.0490138972489226
9_3	0.999527970623062	7.23395369021879	0.0107601232137169	0.0490362882313536
117_64	1.14892596042949	3.17880783332366	0.0107626011708942	0.049036911360535
43_7	-0.90966849471141	5.20290985667179	0.0107661856921461	0.0490425748851673
2_60	0.959387716453656	6.22994708584639	0.0107805057770932	0.0490971283977425
1071_1	1.54818724996788	1.72988720871616	0.0107986155307828	0.0491597772716878
126_20	-1.07516552944615	7.14859114890949	0.0108012315369825	0.0491597772716878
35_60	-0.983745881980388	6.15800681066111	0.0108013031751877	0.0491597772716878
81_123	0.972405896015023	4.71796636599815	0.0108141447399124	0.0492075302145265
1_56	1.58495188234893	0.818811162570375	0.0108218167249841	0.0492317444189383
55_97	1.00520528524947	4.53551192126854	0.0108315717847481	0.0492654225909986
29_22	-0.941851357700646	6.12990133803688	0.0108463638854257	0.049321991224542
125_27	1.22886981570956	4.38437107220154	0.0108591518155238	0.0493694236544708
33489_1	-1.09309312013863	7.16660809296449	0.01087714383322	0.0494311005859864
38_43	1.81867154012604	0.27101184182791	0.0108774381762144	0.0494311005859864
11_24	0.993892835804054	7.23169763878268	0.0108873183403625	0.0494652673837075
43414	-1.18797076072473	2.88896785692692	0.0109010351329169	0.0495096432910571
34_123	-0.991572538596594	4.00323331757106	0.0109018664675462	0.0495096432910571
37837	1.07633375995694	5.07688098477667	0.0109056930522397	0.0495096432910571
119_58	-0.956058783384418	5.66676945509511	0.010906540661014	0.0495096432910571
45389	-1.54521951124828	0.22016265666843	0.0109104875966301	0.0495168283231673
71_6	0.949385197721453	4.80355302909836	0.0109201260077442	0.0495498351889518
44243	-0.980337207297228	5.85742431187117	0.0109254900965003	0.049563437312367
64_159	-3.31440652194564	-2.17949437878701	0.0109278783339927	0.0495635365321517
29_34	1.81183990266907	-0.546327289903945	0.0109335501816086	0.0495785253418037
36_177	0.949491294013768	5.33246965760582	0.0109723686149043	0.0497437793591277
8_115	3.58121166747934	1.87200943002372	0.0110102863382649	0.0499048793237305
45082_2	1.63063805889516	0.147002109005656	0.0110200414392374	0.0499285382011792
60_25	-1.00257456837017	4.00269040084676	0.0110202736741013	0.0499285382011792
2373_3	1.96642094143675	-1.07511598711576	0.0110263475423646	0.0499452528708536
14_236	1.02632627942989	3.98403791860128	0.011032315953847	0.0499580226662973
2783_1	1.01060944109446	4.00777264742681	0.0110349626500353	0.0499580226662973
10_188	-3.46767371454643	-1.4331336226858	0.0110363223144883	0.0499580226662973
249_16	-0.987957478842083	4.18746037127935	0.0110433426128605	0.0499789997896206
29_188	-0.928420982966709	6.08553015414404	0.0110777168247198	0.0501237370692927
3_410	-1.27238965781062	7.43938140542556	0.0110802185933289	0.0501242286041628
152_32	-0.976240535692965	4.40055322999942	0.0110867756591333	0.050143061148898
1192_1	1.00230242705211	4.1882954000067	0.0110935241284233	0.0501627510513442
76_54	0.922940355191788	5.52877699187285	0.0111130781982679	0.0502403243821976
32383_1	-1.24662963357561	2.78809292359083	0.0111167127876796	0.0502459105174686
70_3	-0.919474935446928	5.4716347971693	0.0111256554853375	0.0502754809364389
173_17	0.985629965423725	5.72671305094075	0.0111480486736711	0.0503658066156258
15_62	-1.09010686114187	6.60378264683435	0.0111569320028854	0.0503950702610381
33169_1	1.1782620176379	2.73463926269118	0.0111666305425271	0.0504280027411017
1205_2	-1.09778454606862	6.11902551865065	0.011196533711713	0.050552144555255
41_66	-2.17031474915655	-1.38999409946987	0.0112041300874968	0.0505755398022891
